t_s,x_m,h_m,vx_mps,hdot_mps,path_speed_mps,ax_mps2,ah_mps2,accel_norm_mps2,jx_mps3,jh_mps3
2.1175,11.9144780427625,1.04610325754807,6.39224762306186,1.23868186388383,6.51115676623246,0.775549669715212,1.92796825997459,2.07810945372587,3.8211423412237,2.84785223760039
2.13125,12.0024464138905,1.06331861885278,6.40327178529763,1.2654602110535,6.52711874429661,0.827900121236472,1.96703168283093,2.13415844116693,3.79290387378564,2.83372574916511
2.145,12.0905713034025,1.08090586878114,6.41501299062317,1.2927742740187,6.54397868222602,0.879839166651614,2.0058853970474,2.19036371072528,3.76131425571655,2.81734744754667
2.15875,12.1788625303067,1.09887235262459,6.42746526784434,1.32062095610595,6.56173372509518,0.931321257993914,2.04449837273047,2.24662700101483,3.72645079082948,2.79870775948732
2.1725,12.2673298272352,1.11722537015803,6.44062202682,1.34899673312111,6.58038025332354,0.982301916747193,2.08283945825108,2.30285415614903,3.68839172214584,2.77779855270725
2.18625,12.3559828320351,1.13597216975052,6.45447607325424,1.37789765181195,6.59991388724734,1.03273774636672,2.1208774001159,2.35895489551898,3.64721617492149,2.75461314416199
2.2,12.4448310795639,1.15511994245673,6.4690196236548,1.40731932860483,6.62032949209446,1.08258644402266,2.15858086294716,2.41484259335124,3.60300410030817,2.72914630767204
2.21375,12.533883993692,1.17467581609291,6.48424432044819,1.43725694861672,6.64162118338675,1.13180681157174,2.19591844956354,2.47043407033131,3.55583621965892,2.70139428092173
2.2275,12.6231508795135,1.19464684930121,6.50014124724004,1.46770526494389,6.66378233279084,1.1803587657687,2.23285872115291,2.5256493985816,3.50579396947201,2.67135477183021
2.24125,12.7126409157684,1.21504002560602,6.51670094421088,1.49865859822884,6.68680557443718,1.22820334772478,2.26937021752804,2.58041172055268,3.4529594469761,2.63902696429298
2.255,12.8023631474771,1.23586224746646,6.53391342363702,1.53011083650592,6.71068281172467,1.27530273162201,2.30542147745731,2.63464708186961,3.39741535635658,2.60441152329354
2.26875,12.8923264787889,1.25712033032845,6.55176818552549,1.56205543532717,6.73540522462451,1.32162023269323,2.34098105906108,2.68828427781492,3.33924495562019,2.56751059938709
2.2825,12.9825396660464,1.27882099668063,6.57025423335456,1.59448541816905,6.76096327749732,1.36712031447525,2.37601756026564,2.74125471288999,3.27853200410359,2.52832783255398
